ano,mes,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,MAIO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3573397","-48,4437909",18:00:00
2019,MAIO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4627324","-48,4511571",06:30:00
2019,SETEMBRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3717649","-48,4404288",15:30:00
2019,DEZEMBRO,BRASILIA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2742382","-48,4754266",11:00:00
2019,NOVEMBRO,REDUTO,BELEM,VIA PUBLICA,"-1,4445591","-48,4895824",14:50:00
2019,DEZEMBRO,UNA,BELEM,RESIDENCIA PARTICULAR,"-1,3767962","-48,4291232",13:00:00
2019,DEZEMBRO,CANUDOS,BELEM,RESIDENCIA PARTICULAR,"-1,4487403","-48,45704",04:00:00
2019,DEZEMBRO,PEDREIRA,BELEM,ESTABELECIMENTO DE ENSINO,"-1,4234042","-48,4631883",11:00:00
2019,FEVEREIRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,328470588","-48,40395355",00:00:00
2019,NOVEMBRO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3830832","-48,4533699",15:30:00
2019,OUTUBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3402832","-48,4701334",15:15:00
2019,NOVEMBRO,BENGUI,BELEM,OUTROS,"-1,3744106","-48,4543443",12:00:00
2019,OUTUBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3530817","-48,4643412",12:35:00
2019,NOVEMBRO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4407807","-48,4524422",19:00:00
2019,DEZEMBRO,PONTA GROSSA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3088831","-48,4781073",15:50:00
2019,DEZEMBRO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4190834","-48,4800355",22:00:00
2019,DEZEMBRO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2923645","-48,4673732",22:30:00
2019,NOVEMBRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3526202","-48,4388893",15:15:00
2019,DEZEMBRO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3110514","-48,4721866",14:00:00
2019,NOVEMBRO,CANUDOS,BELEM,RESIDENCIA PARTICULAR,"-1,4517917","-48,4575013",21:30:00
2019,OUTUBRO,AGUA BOA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,3246131","-48,462173",10:00:00
2019,DEZEMBRO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,"-1,4048364","-48,4766779",18:15:00
2019,NOVEMBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3404798","-48,4608248",15:00:00
2019,AGOSTO,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,3733295","-48,4573849",10:00:00
2019,DEZEMBRO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,"-1,3790585","-48,4392536",09:00:00
2019,JULHO,BRASILIA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2857239","-48,478793",11:00:00
2019,ABRIL,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4633362","-48,4485429",12:45:00
2019,AGOSTO,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,3721333","-48,4334046",23:50:00
2019,SETEMBRO,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,3642971","-48,4353299",10:55:00
2019,OUTUBRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3550719","-48,4348661",15:15:00
2019,FEVEREIRO,UMARIZAL,BELEM,"CAFE, BAR, RESTAURANTE","-1,4415721","-48,494812",23:10:00
2019,JANEIRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3260005","-48,4753574",10:00:00
2019,DEZEMBRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3556665","-48,4298149",20:00:00
2019,JANEIRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4689835","-48,4585392",21:00:00
2019,DEZEMBRO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,3820107","-48,4873623",08:45:00
2019,FEVEREIRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4207501","-48,4642983",16:00:00
2019,NOVEMBRO,SAO JOAO DO OUTEIRO,OUTEIRO,VIA PUBLICA,"-1,256005","-48,4644662",15:49:00
2019,DEZEMBRO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4600931","-48,4508635",10:00:00
2019,OUTUBRO,BATISTA CAMPOS,BELEM,RESIDENCIA PARTICULAR,,,19:58:00
2019,JUNHO,CANUDOS,BELEM,RESIDENCIA PARTICULAR,"-1,4475508","-48,4591274",12:00:00
2019,DEZEMBRO,FAROL,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0731704","-48,393679",11:00:00
2019,AGOSTO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4658664","-48,4953723",11:50:00
2019,DEZEMBRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3397708","-48,4418978",00:15:00
2019,SETEMBRO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,3820107","-48,4873623",12:30:00
2019,SETEMBRO,BRASILIA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2780178","-48,4767985",15:00:00
2019,AGOSTO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3526202","-48,4388893",10:10:00
2019,NOVEMBRO,BENGUI,BELEM,OUTROS,"-1,376915","-48,4617697",13:00:00
