ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,MARCO,QUA,CONDOR,BELEM,RESIDENCIA PARTICULAR,"-1,4692107","-48,482806",11:00:00
2019,MARCO,DOM,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4451135","-48,4497707",23:00:00
2019,MARCO,QUA,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4225732","-48,4862434",16:10:00
2022,JUNHO,SEX,NAZARE,BELEM,HOSPITAL,"-1,4518221","-48,4745785",05:50:00
