ano,mes,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2020,SETEMBRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3548134","-48,4573789",23:00:00
2020,JULHO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2938977","-48,4669556",03:00:00
2020,ABRIL,CRUZEIRO,ICOARACI,RESIDENCIA PARTICULAR,"-1,2984575","-48,4816482",20:30:00
2020,JUNHO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,3982984","-48,4407202",04:20:00
2020,AGOSTO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4234042","-48,4631883",02:00:00
2020,MAIO,GUAMA,BELEM,VIA PUBLICA,"-1,4700151","-48,4953158",09:00:00
2020,MARCO,TERRA FIRME,BELEM,VIA PUBLICA,"-1,4609416","-48,4513627",12:30:00
2020,MARCO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,-1.3791187,-48.4626312,04:00:00
2020,DEZEMBRO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2938977","-48,4669556",17:39:00
2020,MARCO,CAMPINA,BELEM,OUTROS,"-1,4498308","-48,5005344",19:00:00
2020,MARCO,MANGUEIRAO,BELEM,VIA PUBLICA,-1.3787812,-48.4411683,17:05:00
2020,FEVEREIRO,PARQUE VERDE,BELEM,OUTROS,-1.3501429,-48.4526729,20:00:00
2020,MAIO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4039445","-48,4648755",07:30:00
2020,MAIO,CURIO-UTINGA,BELEM,RESIDENCIA PARTICULAR,"-1,4226041","-48,4453585",05:00:00
2020,AGOSTO,CASTANHEIRA,BELEM,"HOTEL, PENSAO, ETC","-1,4061434","-48,4312694",03:00:00
2020,SETEMBRO,PRAIA GRANDE,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1505237","-48,4670902",00:00:00
2020,DEZEMBRO,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,3606026","-48,4347838",21:00:00
2020,OUTUBRO,NAZARE,BELEM,RESIDENCIA PARTICULAR,,,03:00:00
2020,JANEIRO,UMARIZAL,BELEM,RESIDENCIA PARTICULAR,-1.4409355,-48.4843235,16:00:00
2020,JUNHO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4159185","-48,4690342",16:30:00
2020,AGOSTO,MARCO,BELEM,EDIFICIO PUBLICO,"-1,445837","-48,4560625",19:00:00
2020,JANEIRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,-1.3501429,-48.4526729,12:00:00
2020,FEVEREIRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,-1.3613115,-48.4486783,10:00:00
2020,DEZEMBRO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4505194","-48,4530492",10:28:00
2020,MAIO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4192264","-48,4801333",20:00:00
2020,MAIO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4710024","-48,49686",01:00:00
2020,AGOSTO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4064988","-48,4554008",22:45:00
2020,AGOSTO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4684816","-48,4673307",02:40:00
2020,SETEMBRO,CRUZEIRO,ICOARACI,RESIDENCIA PARTICULAR,"-1,3057919","-48,4873234",09:00:00
2020,FEVEREIRO,SAO FRANCISCO,MOSQUEIRO,RESIDENCIA PARTICULAR,-1.2708197,-48.4488972,17:37:00
2020,MARCO,CURIO-UTINGA,BELEM,VIA PUBLICA,-1.42873,-48.4504152,19:00:00
2020,DEZEMBRO,UMARIZAL,BELEM,RESIDENCIA PARTICULAR,"-1,4409355","-48,4843235",14:50:00
2020,AGOSTO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3439159","-48,474735",01:00:00
2020,AGOSTO,SACRAMENTA,BELEM,VIA PUBLICA,"-1,413247","-48,4743097",19:00:00
2020,DEZEMBRO,SACRAMENTA,BELEM,OUTROS,"-1,4193795","-48,477179",18:00:00
2020,JULHO,VAL-DE-CANS,BELEM,RESIDENCIA PARTICULAR,"-1,3976489","-48,4734124",12:50:00
2020,JUNHO,CAMPINA,BELEM,VIA PUBLICA,"-1,4491263","-48,4964484",23:00:00
2020,FEVEREIRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,-1.434701,-48.4675376,21:00:00
2020,OUTUBRO,MARACACUERA,ICOARACI,"HOTEL, PENSAO, ETC","-1,3495751","-48,4668432",22:00:00
2020,SETEMBRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4302445","-48,4660556",21:00:00
2020,JUNHO,SAO BRAS,BELEM,RESIDENCIA PARTICULAR,,,03:00:00
2020,SETEMBRO,TAPANA,ICOARACI,HABITACAO COLETIVA,,,17:00:00
2020,MARCO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,-1.3962065,-48.4741404,19:00:00
2020,AGOSTO,ARIRAMBA,MOSQUEIRO,EDIFICIO PUBLICO,"-1,334416","-48,4397741",10:00:00
2020,NOVEMBRO,MARCO,BELEM,OUTROS,"-1,4392521","-48,4595229",11:00:00
2020,JANEIRO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4418839","-48,4649942",12:00:00
2020,JULHO,BATISTA CAMPOS,BELEM,HOSPITAL,,,02:00:00
2020,AGOSTO,NAZARE,BELEM,RESIDENCIA PARTICULAR,,,11:00:00
2020,JANEIRO,COQUEIRO BELEM,BELEM,OUTROS,"-1,3550719","-48,4348661",16:00:00
2020,MAIO,NAZARE,BELEM,RESIDENCIA PARTICULAR,,,12:45:00
2020,MAIO,NAZARE,BELEM,RESIDENCIA PARTICULAR,,,03:00:00
2020,DEZEMBRO,MANGUEIRAO,BELEM,OUTROS,"-1,3785112","-48,4452235",20:10:00
2020,JULHO,CAMPINA,BELEM,TRANSPORTE,"-1,4498308","-48,5005344",12:30:00
2020,JUNHO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4425644","-48,4491015",10:00:00
2020,NOVEMBRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4655167","-48,4687079",13:00:00
2020,NOVEMBRO,SAO FRANCISCO,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4039116","-48,4367041",19:00:00
2020,DEZEMBRO,SOUZA,BELEM,VIA PUBLICA,"-1,4274526","-48,4524073",19:45:00
2020,OUTUBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3295135","-48,4660803",06:30:00
2020,OUTUBRO,CONDOR,BELEM,RESIDENCIA PARTICULAR,"-1,4745492","-48,4807482",01:50:00
2020,OUTUBRO,MARCO,BELEM,VIA PUBLICA,"-1,4441608","-48,4571009",06:00:00
2020,DEZEMBRO,TELEGRAFO SEM FIO,BELEM,VIA PUBLICA,,,02:00:00
2020,JANEIRO,REDUTO,BELEM,CASA COMERCIAL,"-1,4585823","-48,4851628",04:10:00
2020,FEVEREIRO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,-1.4190834,-48.4800355,17:00:00
2020,DEZEMBRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4014552","-48,483277",01:00:00
2020,OUTUBRO,UMARIZAL,BELEM,CONSULTORIO,"-1,440814","-48,4870407",15:30:00
2020,DEZEMBRO,PEDREIRA,BELEM,VIA PUBLICA,"-1,4350246","-48,4757114",22:00:00
2020,FEVEREIRO,MARCO,BELEM,"CAFE, BAR, RESTAURANTE","-1,4441608","-48,4571009",09:00:00
2021,SETEMBRO,COTIJUBA,ICOARACI,RESIDENCIA PARTICULAR,"-1,149517","-48,4633238",18:00:00
2021,SETEMBRO,PARACURI,ICOARACI,RESIDENCIA PARTICULAR,"-1,3125653","-48,4788635",20:00:00
2021,JUNHO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4510568","-48,4483983",04:00:00
2021,JUNHO,PARACURI,ICOARACI,RESIDENCIA PARTICULAR,"-1,3147914","-48,4734102",15:00:00
2021,MARCO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4549837","-48,4513233",08:00:00
2021,MAIO,CIDADE VELHA,BELEM,"HOTEL, PENSAO, ETC","-1,4593745","-48,5049504",17:00:00
2021,NOVEMBRO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,"-1,400521","-48,4879474",15:00:00
2021,MARCO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4221172","-48,475524",16:00:00
2021,DEZEMBRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3687672","-48,4430512",02:00:00
2021,SETEMBRO,CAMPINA,BELEM,VIA PUBLICA,,,20:00:00
2021,AGOSTO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3224756","-48,4525247",19:00:00
2021,SETEMBRO,BATISTA CAMPOS,BELEM,VIA PUBLICA,,,07:49:00
2021,JUNHO,PEDREIRA,BELEM,VIA PUBLICA,"-1,4263724","-48,4711704",20:25:00
2021,AGOSTO,JURUNAS,BELEM,CASA COMERCIAL,"-1,4749243","-48,4949603",11:00:00
2021,JULHO,SAO BRAS,BELEM,VIA PUBLICA,"-1,4390939","-48,4610921",16:30:00
2021,MAIO,CANUDOS,BELEM,RESIDENCIA PARTICULAR,"-1,4524348","-48,4602489",00:00:00
2021,AGOSTO,GUAMA,BELEM,"MAR, RIO, LAGOA","-1,4652921","-48,5054747",21:00:00
2021,JUNHO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4716868","-48,466382",23:00:00
2021,AGOSTO,PARACURI,ICOARACI,TRANSPORTE,"-1,327583075","-48,456726074",08:00:00
2021,JUNHO,MARACACUERA,ICOARACI,VIA PUBLICA,"-1,3017625","-48,4651346",17:30:00
2021,JUNHO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4209828","-48,4852599",15:10:00
2021,JANEIRO,SAO BRAS,BELEM,VIA PUBLICA,"-1,4510599","-48,4724552",22:45:00
2021,JULHO,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,3752999","-48,4561147",05:00:00
2021,DEZEMBRO,GUAMA,BELEM,EMBARCACAO,"-1,47358799","-48,497886658",10:00:00
2021,AGOSTO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3830322","-48,4531288",22:30:00
2021,AGOSTO,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3444614","-48,4444962",10:00:00
2021,AGOSTO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3501903","-48,4202597",08:00:00
2021,AGOSTO,CONDOR,BELEM,"INTERNET (REDES SOCIAIS, APLICATIVOS DE MENSAGENS, E-MAIL, SITES, BLOGS, PORTAIS E OUTROS)","-1,4709894","-48,4793995",10:00:00.000003
2021,DEZEMBRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4011209","-48,4506889",16:00:00
2021,ABRIL,ITAITEUA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2685216","-48,4443477",15:00:00
2021,AGOSTO,CRUZEIRO,ICOARACI,RESIDENCIA PARTICULAR,"-1,2947453","-48,4799684",01:00:00
2021,AGOSTO,AGUA BOA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,3415445","-48,4602557",20:00:00
2021,AGOSTO,TAPANA,ICOARACI,CONDOMINIO RESIDENCIAL,"-1,3439159","-48,474735",20:00:00
2021,JULHO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3397673","-48,4737338",16:30:00
2021,OUTUBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3223561","-48,4348684",20:00:00
2021,JULHO,GUAMA,BELEM,CONDOMINIO RESIDENCIAL,"-1,4689835","-48,4585392",17:00:00
2021,OUTUBRO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4275132","-48,4538161",07:00:00
2021,ABRIL,ITAITEUA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2685216","-48,4443477",15:00:00
2021,MAIO,PEDREIRA,BELEM,OUTROS,"-1,4134843","-48,4739666",19:00:00
2021,ABRIL,CARANANDUBA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0942248","-48,4099249",21:34:00
2021,JANEIRO,CASTANHEIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4057464","-48,4296217",02:00:00
2021,FEVEREIRO,CRUZEIRO,ICOARACI,OUTROS,"-1,3036947","-48,4776432",00:00:00
2021,JULHO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4346219","-48,4773349",14:30:00
2021,OUTUBRO,SACRAMENTA,BELEM,VIA PUBLICA,,,01:40:00
2021,SETEMBRO,NAZARE,BELEM,VIA PUBLICA,"-1,4538108","-48,4872368",02:00:00
2021,OUTUBRO,GUAMA,BELEM,OUTROS,"-1,4619312","-48,4702257",12:10:00
2021,DEZEMBRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4047196","-48,44867",15:00:00
2021,SETEMBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3252122","-48,4682063",13:00:00
2021,DEZEMBRO,TENONE,ICOARACI,RESIDENCIA PARTICULAR,,,15:00:00
2021,SETEMBRO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2681682","-48,4704077",20:00:00
2021,OUTUBRO,CURIO-UTINGA,BELEM,VIA PUBLICA,"-1,4226041","-48,4453585",16:30:00
2021,DEZEMBRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4047943","-48,4400036",11:30:00
2021,NOVEMBRO,SAO BRAS,BELEM,RESIDENCIA PARTICULAR,"-1,4546566","-48,4697187",02:30:00
2021,SETEMBRO,SUCURIJUQUARA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0964856","-48,3863056",10:00:00
2021,NOVEMBRO,CURIO-UTINGA,BELEM,VIA PUBLICA,"-1,4242939","-48,4453639",16:15:00
2021,OUTUBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3512677","-48,4735266",15:00:00
2021,DEZEMBRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,3724969","-48,4548579",19:00:00
2021,DEZEMBRO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4512501","-48,4466771",15:30:00
2021,JULHO,COQUEIRO BELEM,BELEM,"CAFE, BAR, RESTAURANTE","-1,3347216","-48,4503549",02:30:00
2021,OUTUBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3377241","-48,4682825",10:00:00
2021,OUTUBRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,354654","-48,4532757",02:00:00
2021,ABRIL,PRATINHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3792479","-48,483298",16:00:00
2021,ABRIL,CRUZEIRO,ICOARACI,RESIDENCIA PARTICULAR,"-1,2984575","-48,4816482",10:00:00
2021,DEZEMBRO,CASTANHEIRA,BELEM,INDUSTRIA,"-1,4071942","-48,4404918",17:00:00
2021,DEZEMBRO,CRUZEIRO,ICOARACI,RESIDENCIA PARTICULAR,"-1,3036947","-48,4776432",16:00:00
2021,JULHO,COTIJUBA,ICOARACI,LOGRADORO PUBLICO,"-1,1221515","-48,4320099",00:00:00
2021,JANEIRO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,3820107","-48,4873623",20:00:00
2021,SETEMBRO,UMARIZAL,BELEM,HOSPITAL,"-1,440814","-48,4870407",16:40:00
2021,MARCO,PRATINHA,ICOARACI,RESIDENCIA PARTICULAR,,,23:30:00
2021,JULHO,VAL-DE-CANS,BELEM,TRANSPORTE,"-1,3963274","-48,4762786",01:30:00
2021,FEVEREIRO,BRASILIA,OUTEIRO,TERRENO BALDIO,"-1,2742382","-48,4754266",20:35:00
2021,FEVEREIRO,UMARIZAL,BELEM,RESIDENCIA PARTICULAR,"-1,4409355","-48,4843235",10:00:00
2021,AGOSTO,PRATINHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,4017326","-48,4384838",09:30:00
2021,JUNHO,CONDOR,BELEM,RESIDENCIA PARTICULAR,"-1,4741452","-48,4830573",11:00:00
2021,AGOSTO,BATISTA CAMPOS,BELEM,CONDOMINIO RESIDENCIAL,"-1,460937","-48,4902109",02:00:00
2021,JULHO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,"-1,4012429","-48,4739725",16:00:00
2021,NOVEMBRO,MURUBIRA,MOSQUEIRO,VIA PUBLICA,"-1,1256928","-48,4399186",00:10:00
2021,AGOSTO,PRATINHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3662995","-48,4769942",18:00:00
2021,AGOSTO,BATISTA CAMPOS,BELEM,CONDOMINIO RESIDENCIAL,"-1,460937","-48,4902109",23:30:00
2021,JUNHO,TAPANA,ICOARACI,CASA COMERCIAL,"-1,3365682","-48,4779835",11:05:00
2021,JULHO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3397673","-48,4737338",16:30:00
2021,OUTUBRO,CURIO-UTINGA,BELEM,VIA PUBLICA,"-1,4226041","-48,4453585",16:30:00
2021,AGOSTO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4715153","-48,4894615",03:00:00
2021,DEZEMBRO,MARAMBAIA,BELEM,VIA PUBLICA,"-1,407986","-48,4628134",17:20:00
2021,MAIO,MARACACUERA,ICOARACI,RESIDENCIA PARTICULAR,"-1,2997407","-48,44716",03:00:00
2021,OUTUBRO,BARREIRO,BELEM,RESIDENCIA PARTICULAR,"-1,4146901","-48,4930665",
2021,JANEIRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4047196","-48,44867",10:50:00
2021,AGOSTO,PRATINHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3662995","-48,4769942",10:00:00
2021,MAIO,PONTA GROSSA,ICOARACI,RESIDENCIA PARTICULAR,"-1,311381","-48,480927",23:30:00
2021,NOVEMBRO,BARREIRO,BELEM,RESIDENCIA PARTICULAR,"-1,4100225","-48,4800208",20:00:00
2021,JANEIRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4277185","-48,470074",03:00:00
2021,JANEIRO,BARREIRO,BELEM,RESIDENCIA PARTICULAR,"-1,4147967","-48,4840224",12:00:00
2021,MARCO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4207613","-48,4804029",02:00:00
2021,JUNHO,SUCURIJUQUARA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0964856","-48,3863056",17:00:00
2021,NOVEMBRO,CASTANHEIRA,BELEM,TRANSPORTE,"-1,4086694","-48,4372536",10:30:00
2021,DEZEMBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3393092","-48,4755969",07:00:00
2021,JUNHO,TAPANA,ICOARACI,CASA COMERCIAL,,,05:00:00
2021,MARCO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,,,14:00:00
2021,OUTUBRO,AEROPORTO,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1418479","-48,4555812",09:00:00
2021,JUNHO,PARACURI,ICOARACI,VIA PUBLICA,"-1,3103064","-48,4788059",23:50:00
2021,OUTUBRO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4221172","-48,475524",23:00:00
2021,SETEMBRO,MARCO,BELEM,LOGRADORO PUBLICO,"-1,4375879","-48,4576599",22:30:00
2021,OUTUBRO,BATISTA CAMPOS,BELEM,VIA PUBLICA,"-1,460937","-48,4902109",10:00:00
2021,OUTUBRO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4752682","-48,4899435",02:35:00
2021,DEZEMBRO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3815573","-48,454484",00:00:00
2021,AGOSTO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3130163","-48,4617624",07:30:00
2021,AGOSTO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,4057696","-48,4720532",15:00:00
2021,NOVEMBRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3624025","-48,4262015",01:00:00
2021,JULHO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,,,23:46:00
2021,AGOSTO,SOUZA,BELEM,RESIDENCIA PARTICULAR,"-1,4175547","-48,4492835",11:30:00
2021,MAIO,MARAMBAIA,BELEM,"CAFE, BAR, RESTAURANTE","-1,3983981","-48,4439603",18:00:00
2021,OUTUBRO,NAZARE,BELEM,VIA PUBLICA,"-1,4551095","-48,4781863",02:00:00
2021,JANEIRO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3807922","-48,4353548",16:00:00
2021,JANEIRO,VILA,MOSQUEIRO,PREDIO,"-1,1551839","-48,469311",05:00:00
2021,MAIO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3347216","-48,4503549",02:00:00
2021,AGOSTO,NATAL DO MURUBIRA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1316945","-48,4445306",03:00:00
2021,JUNHO,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,3776094","-48,4589184",00:25:00
2021,NOVEMBRO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3365978","-48,4596595",23:00:00
2021,JANEIRO,AGUAS NEGRAS,ICOARACI,RESIDENCIA PARTICULAR,"-1,3118508","-48,4559468",16:00:00
2021,JANEIRO,MARCO,BELEM,"HOTEL, PENSAO, ETC","-1,4415003","-48,4601988",17:10:00
2021,MAIO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3501429","-48,4526729",19:00:00
2021,ABRIL,CASTANHEIRA,BELEM,OUTROS,"-1,4059356","-48,4254516",13:00:00
2021,ABRIL,COTIJUBA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3379995","-48,4597",22:20:00
2021,JANEIRO,SACRAMENTA,BELEM,CASA COMERCIAL,"-1,4192264","-48,4801333",08:30:00
2021,JUNHO,PARAISO,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0668142","-48,381443",04:00:00
2021,ABRIL,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3487632","-48,4666236",10:00:00
2021,ABRIL,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3487632","-48,4666236",10:00:00
2021,JANEIRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,403899","-48,4410846",07:55:00
2021,ABRIL,UMARIZAL,BELEM,RESIDENCIA PARTICULAR,"-1,4409355","-48,4843235",17:35:00
2021,JANEIRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3389765","-48,4435117",12:45:00
2021,MAIO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4017055","-48,4544588",20:15:00
2021,JANEIRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3541126","-48,4661873",16:00:00
2021,ABRIL,TERRA FIRME,BELEM,CONDOMINIO RESIDENCIAL,"-1,4648412","-48,455453",00:10:00
2021,SETEMBRO,MARCO,BELEM,VIA PUBLICA,"-1,4424653","-48,4689773",08:30:00
2021,JANEIRO,GUAMA,BELEM,VIA PUBLICA,"-1,4623457","-48,468126",19:00:00
2021,SETEMBRO,CASTANHEIRA,BELEM,VIA PUBLICA,"-1,4077395","-48,4289739",15:30:00
2021,MAIO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,3967515","-48,4416897",04:00:00
2021,JANEIRO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4590307","-48,4521363",16:00:00
2021,FEVEREIRO,BAIA DO SOL,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4019342","-48,4472431",10:00:00
2021,FEVEREIRO,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3179403","-48,4405604",08:30:00
2021,FEVEREIRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,32642","-48,47624",14:30:00
2021,FEVEREIRO,BAIA DO SOL,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4019342","-48,4472431",02:00:00
2022,SETEMBRO,VILA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1649674","-48,470481",19:00:00
2022,SETEMBRO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4464919","-48,4503837",20:00:00
2022,ABRIL,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3377241","-48,4682825",05:00:00
2022,MAIO,BATISTA CAMPOS,BELEM,TRANSPORTE,,,15:40:00
2022,OUTUBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3459246","-48,4702509",03:30:00
2022,JUNHO,CAMPINA,BELEM,ESTABELECIMENTO DE ENSINO,"-1,4518591","-48,4999981",09:30:00
2022,ABRIL,CHAPEU VIRADO,MOSQUEIRO,VIA PUBLICA,"-1,1354172","-48,4579428",12:15:00
2022,JULHO,TAPANA,ICOARACI,VIA PUBLICA,"-1,3377241","-48,4682825",10:00:00
2022,OUTUBRO,FATIMA,BELEM,RESIDENCIA PARTICULAR,"-1,4444282","-48,4699606",16:30:00
2022,NOVEMBRO,BAIA DO SOL,MOSQUEIRO,RESIDENCIA,"-1,4019342","-48,4472431",00:00:00
2022,JUNHO,AGUA BOA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,3542163","-48,4395872",21:00:00
2022,MARCO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4632741","-48,4895582",04:00:00
2022,MARCO,CABANAGEM,BELEM,RESIDENCIA,"-1,3768663","-48,4337754",04:00:00
2022,DEZEMBRO,TENONE,ICOARACI,ESTABELECIMENTO COMERCIAL,"-1,3212574","-48,4408458",12:20:00
2022,NOVEMBRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4035740479556","-48,436989604212",23:00:00
2022,JUNHO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,433074","-48,4799158",11:00:00
2022,JANEIRO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4749243","-48,4949603",19:00:00
2022,JULHO,MARCO,BELEM,ESTABELECIMENTO COMERCIAL,"-1,4316152","-48,4552853",18:00:00
2022,AGOSTO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3526202","-48,4388893",21:00:00
2022,ABRIL,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3603057","-48,4569312",19:00:00
2022,AGOSTO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3595489","-48,4525174",17:30:00
2022,MAIO,PRATINHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3662995","-48,4769942",23:00:00
2022,AGOSTO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4525699","-48,4533847",02:00:00
2022,JUNHO,PEDREIRA,BELEM,RESIDENCIA,"-1,4346219","-48,4773349",23:00:00
2022,DEZEMBRO,GUAMA,BELEM,CASA COMERCIAL,"-1,459845","-48,487826",18:40:00
2022,FEVEREIRO,VAL-DE-CANS,BELEM,RESIDENCIA PARTICULAR,"-1,3963274","-48,4762786",10:00:00
2022,FEVEREIRO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4474379","-48,4559982",13:30:00
2022,ABRIL,CASTANHEIRA,BELEM,CONDOMINIO RESIDENCIAL,"-1,4084993","-48,4368877",17:40:00
2022,FEVEREIRO,CAMPINA,BELEM,PREDIO,,,16:00:00
