ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,JANEIRO,SAB,CASTANHEIRA,BELEM,VIA PUBLICA,,,11:30:00
2019,JANEIRO,SEG,CRUZEIRO,ICOARACI,VIA PUBLICA,,,23:00:00
2019,JANEIRO,QUI,MANGUEIRAO,BELEM,VIA PUBLICA,,,06:40:00
2019,JANEIRO,SEG,SACRAMENTA,BELEM,VIA PUBLICA,,,09:00:00
2019,JANEIRO,SAB,CIDADE VELHA,BELEM,VIA PUBLICA,,,15:00:00
2019,JANEIRO,SAB,MARACACUERA,ICOARACI,VIA PUBLICA,,,06:00:00
2019,JANEIRO,SEX,MARACANGALHA,BELEM,VIA PUBLICA,,,17:30:00
2019,JANEIRO,SAB,PARQUE VERDE,BELEM,VIA PUBLICA,,,07:20:00
2019,JANEIRO,SAB,BENGUI,BELEM,VIA PUBLICA,,,21:30:00
2019,JANEIRO,SEX,CIDADE VELHA,BELEM,VIA PUBLICA,,,12:30:00
2019,JANEIRO,DOM,CIDADE VELHA,BELEM,VIA PUBLICA,,,10:00:00
2019,JANEIRO,SAB,CABANAGEM,BELEM,VIA PUBLICA,,,07:00:00
2019,JANEIRO,TER,CRUZEIRO,ICOARACI,VIA PUBLICA,,,05:10:00
2019,JANEIRO,SEG,CABANAGEM,BELEM,VIA PUBLICA,,,15:30:00
2019,JANEIRO,SEG,CABANAGEM,BELEM,VIA PUBLICA,,,15:30:00
2019,JANEIRO,SAB,MARCO,BELEM,VIA PUBLICA,,,19:20:00
2019,JANEIRO,SEG,SACRAMENTA,BELEM,VIA PUBLICA,,,10:00:00
2019,JANEIRO,TER,BATISTA CAMPOS,BELEM,VIA PUBLICA,,,19:20:00
2019,JANEIRO,QUA,JURUNAS,BELEM,VIA PUBLICA,,,04:00:00
2019,JANEIRO,QUA,PARQUE VERDE,BELEM,VIA PUBLICA,,,10:45:00
2019,JANEIRO,SEG,JURUNAS,BELEM,VIA PUBLICA,,,15:30:00
2019,JANEIRO,SAB,TELEGRAFO SEM FIO,BELEM,VIA PUBLICA,,,12:40:00
2019,JANEIRO,QUA,PARQUE VERDE,BELEM,VIA PUBLICA,,,18:00:00
2019,JANEIRO,QUI,JURUNAS,BELEM,VIA PUBLICA,,,14:30:00
2019,JANEIRO,TER,TAPANA,ICOARACI,VIA PUBLICA,,,19:00:00
2019,JANEIRO,QUA,MARAMBAIA,BELEM,VIA PUBLICA,,,12:00:00
2019,JANEIRO,QUI,UMARIZAL,BELEM,VIA PUBLICA,,,13:30:00
2019,JANEIRO,SEX,TELEGRAFO SEM FIO,BELEM,VIA PUBLICA,,,08:00:00
2019,JANEIRO,SAB,TERRA FIRME,BELEM,VIA PUBLICA,,,14:00:00
2019,JANEIRO,SAB,GUAMA,BELEM,VIA PUBLICA,,,18:00:00
2019,JANEIRO,QUA,BENGUI,BELEM,VIA PUBLICA,,,22:00:00
2019,JANEIRO,QUI,CASTANHEIRA,BELEM,VIA PUBLICA,,,06:30:00
2019,JANEIRO,SEX,MANGUEIRAO,BELEM,VIA PUBLICA,,,19:10:00
2019,JANEIRO,SEX,CAMPINA,BELEM,VIA PUBLICA,,,20:15:00
2019,JANEIRO,SEX,TELEGRAFO SEM FIO,BELEM,VIA PUBLICA,,,20:00:00
2019,JANEIRO,SAB,PARQUE VERDE,BELEM,VIA PUBLICA,,,14:00:00
2019,JANEIRO,QUI,BENGUI,BELEM,VIA PUBLICA,,,18:30:00
2019,JANEIRO,TER,NAZARE,BELEM,VIA PUBLICA,,,12:00:00
2019,JANEIRO,TER,SACRAMENTA,BELEM,VIA PUBLICA,,,07:30:00
2019,JANEIRO,TER,TERRA FIRME,BELEM,VIA PUBLICA,,,10:00:00
2019,JANEIRO,SEG,JURUNAS,BELEM,VIA PUBLICA,,,19:20:00
2019,JANEIRO,SAB,MARAMBAIA,BELEM,VIA PUBLICA,,,07:00:00
2019,JANEIRO,QUA,REDUTO,BELEM,VIA PUBLICA,,,07:30:00
2019,JANEIRO,SEG,REDUTO,BELEM,VIA PUBLICA,,,05:00:00
2019,JANEIRO,QUA,MARAMBAIA,BELEM,VIA PUBLICA,,,22:30:00
2019,JANEIRO,SAB,MARCO,BELEM,VIA PUBLICA,,,10:30:00
2019,JANEIRO,QUA,GUAMA,BELEM,VIA PUBLICA,,,07:33:00
2019,JANEIRO,DOM,SACRAMENTA,BELEM,VIA PUBLICA,,,18:00:00
2019,JANEIRO,QUI,CABANAGEM,BELEM,VIA PUBLICA,,,08:30:00
2019,JANEIRO,TER,CASTANHEIRA,BELEM,VIA PUBLICA,,,10:20:00
2019,JANEIRO,SEX,CASTANHEIRA,BELEM,VIA PUBLICA,,,13:30:00
2019,JANEIRO,TER,CABANAGEM,BELEM,LOGRADORO PUBLICO,,,06:50:00
2019,JANEIRO,SEG,TAPANA,ICOARACI,VIA PUBLICA,,,13:30:00
2019,JANEIRO,TER,CRUZEIRO,ICOARACI,VIA PUBLICA,,,07:00:00
2019,JANEIRO,SAB,BATISTA CAMPOS,BELEM,VIA PUBLICA,,,14:00:00
