ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2022,NOVEMBRO,QUI,SACRAMENTA,BELEM,CASA COMERCIAL,"-1,4202064","-48,4772885",18:30:00
2022,ABRIL,QUI,PARQUE VERDE,BELEM,VIA PUBLICA,"-1,3690241","-48,457078",05:40:00
2022,OUTUBRO,SEX,SACRAMENTA,BELEM,ESTABELECIMENTO COMERCIAL,"-1,4192264","-48,4801333",21:05:00
2022,FEVEREIRO,QUA,CREMACAO,BELEM,VIA PUBLICA,"-1,4607248","-48,4803635",19:00:00
2022,JULHO,DOM,FATIMA,BELEM,RESIDENCIA PARTICULAR,"-1,4555747","-48,4900054",17:30:00
2023,FEVEREIRO,QUA,CABANAGEM,BELEM,ESTABELECIMENTO DE ENSINO,"-1,3607707","-48,4385554",18:00:00
2023,NOVEMBRO,TER,PEDREIRA,BELEM,VIA PUBLICA,"-1,4269892","-48,4709057",21:40:00
2023,DEZEMBRO,SEX,VAL-DE-CANS,BELEM,VIA PUBLICA,"-1,459845","-48,487826",21:30:00
2023,JUNHO,SEX,CARUARA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0889958","-48,3976854",20:00:00
2023,JUNHO,DOM,SAO CLEMENTE,BELEM,VIA PUBLICA,"-1,3982565","-48,4361577",02:30:00
2023,JUNHO,SEX,CARUARA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0889958","-48,3976854",20:00:00
2023,JUNHO,SAB,TAPANA,ICOARACI,VIA PUBLICA,"-1,3541126","-48,4661873",02:30:00
2023,AGOSTO,SEX,AGULHA,ICOARACI,VIA PUBLICA,"-1,3105833","-48,4848127",11:00:00
2023,NOVEMBRO,QUI,PRAIA GRANDE,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1489701","-48,4653613",17:34:00
2023,MARCO,DOM,SOUZA,BELEM,RESIDENCIA PARTICULAR,"-1,4147281","-48,449946",20:30:00
2024,SETEMBRO,SAB,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4261356","-48,464461",07:15:00
2024,MAIO,SEX,BENGUI,BELEM,VIA PUBLICA,"-1,3814105","-48,4608999",20:45:00
