ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,SETEMBRO,TER,CAMPINA DE ICOARACI,ICOARACI,VIA PUBLICA,"-1,2924676","-48,468857",00:10:00
2019,OUTUBRO,QUI,SAO JOAO DO OUTEIRO,OUTEIRO,VIA PUBLICA,"-1,2654058","-48,4540876",22:30:00
2019,SETEMBRO,TER,PARQUE GUAJARA,ICOARACI,VIA PUBLICA,"-1,3178305","-48,4573431",22:50:00
2019,OUTUBRO,QUA,PRATINHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,375807","-48,4834644",13:30:00
2019,SETEMBRO,SEX,CAMPINA DE ICOARACI,ICOARACI,VIA PUBLICA,"-1,2923983","-48,4654258",11:00:00
2019,SETEMBRO,SEG,AGULHA,ICOARACI,VIA PUBLICA,"-1,3077013","-48,4689704",20:00:00
2019,SETEMBRO,SAB,PRATINHA,ICOARACI,VIA PUBLICA,"-1,3617234","-48,4678773",10:30:00
2019,NOVEMBRO,DOM,TENONE,ICOARACI,VIA PUBLICA,"-1,3223114","-48,4455564",12:30:00
2019,OUTUBRO,TER,AGUA BOA,OUTEIRO,VIA PUBLICA,"-1,257654","-48,4501759",17:50:00
2019,NOVEMBRO,TER,COTIJUBA,ICOARACI,VIA PUBLICA,"-1,450284","-48,4494533",21:00:00
2019,DEZEMBRO,QUI,PRATINHA,ICOARACI,VIA PUBLICA,"-1,3605874","-48,4737293",18:00:00
2019,MAIO,QUA,PEDREIRA,BELEM,VIA PUBLICA,"-1,4335379","-48,4681839",17:00:00
2019,JUNHO,SEX,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4384596","-48,4698964",09:00:00
2019,OUTUBRO,TER,CURIO-UTINGA,BELEM,VIA PUBLICA,"-1,4265198","-48,4466807",22:45:00
2019,NOVEMBRO,SAB,SACRAMENTA,BELEM,VIA PUBLICA,"-1,4184536","-48,476175",17:30:00
2019,MARCO,TER,AGUA BOA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2544176","-48,4547416",16:30:00
2019,MAIO,SEX,SAO JOAO DO OUTEIRO,OUTEIRO,VIA PUBLICA,"-1,2671396","-48,4643335",17:32:00
2019,MAIO,SAB,ITAITEUA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,3382044","-48,4363982",23:50:00
2019,AGOSTO,SEG,SAO JOAO DO OUTEIRO,OUTEIRO,VIA PUBLICA,"-1,2713301","-48,4719732",16:30:00
2019,AGOSTO,SEX,BRASILIA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2748179","-48,4757886",16:00:00
2019,OUTUBRO,QUI,AGUA BOA,OUTEIRO,VIA PUBLICA,"-1,2539787","-48,4557194",15:25:00
2019,NOVEMBRO,SAB,AGUA BOA,OUTEIRO,VIA PUBLICA,"-1,2597476","-48,457057",17:27:00
2019,DEZEMBRO,DOM,AGUA BOA,OUTEIRO,VIA PUBLICA,"-1,2553176","-48,450828",04:40:00
2019,DEZEMBRO,SAB,SAO JOAO DO OUTEIRO,OUTEIRO,VIA PUBLICA,"-1,2671396","-48,4643335",19:13:00
2019,FEVEREIRO,SEX,BENGUI,BELEM,VIA PUBLICA,"-1,3710765","-48,4529136",10:00:00
2019,AGOSTO,SEX,PRAIA GRANDE,MOSQUEIRO,VIA PUBLICA,"-1,4294044","-48,482211",15:00:00
2019,NOVEMBRO,DOM,CHAPEU VIRADO,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,163818359","-48,46861267",16:30:00
2019,NOVEMBRO,QUA,CARANANDUBA,MOSQUEIRO,VIA PUBLICA,"-1,0942248","-48,4099249",08:30:00
2019,DEZEMBRO,SEG,BAIA DO SOL,MOSQUEIRO,VIA PUBLICA,"-1,4019342","-48,4472431",13:40:00
2019,JUNHO,SEX,CABANAGEM,BELEM,VIA PUBLICA,"-1,3720353","-48,4341884",15:00:00
2019,SETEMBRO,DOM,CABANAGEM,BELEM,VIA PUBLICA,"-1,3661643","-48,4303929",00:30:00
2019,SETEMBRO,SEX,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,3612206","-48,4383898",16:30:00
2019,JUNHO,QUA,TAPANA,ICOARACI,VIA PUBLICA,"-1,3469192","-48,470051",16:30:00
2019,MARCO,SEX,TERRA FIRME,BELEM,VIA PUBLICA,"-1,4489605","-48,4548003",19:00:00
2019,ABRIL,QUA,COTIJUBA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3364982","-48,4595809",08:30:00
2019,FEVEREIRO,TER,PARACURI,ICOARACI,VIA PUBLICA,"-1,3172435","-48,4855037",23:30:00
2019,DEZEMBRO,SAB,TERRA FIRME,BELEM,VIA PUBLICA,"-1,458454","-48,4512942",19:30:00
2019,SETEMBRO,SEX,TERRA FIRME,BELEM,VIA PUBLICA,"-1,4648412","-48,455453",17:30:00
2019,OUTUBRO,SEX,CIDADE VELHA,BELEM,VIA PUBLICA,"-1,4540855","-48,5041161",15:45:00
2019,OUTUBRO,SEX,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4501609","-48,4496155",21:30:00
2019,OUTUBRO,TER,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,460722971","-48,45927179",17:30:00
2019,AGOSTO,SEG,UNA,BELEM,VIA PUBLICA,"-1,3671624","-48,4233122",00:00:00
2019,OUTUBRO,DOM,PRATINHA,ICOARACI,VIA PUBLICA,"-1,3662995","-48,4769942",22:30:00
2019,DEZEMBRO,SEG,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2938977","-48,4669556",02:15:00
2019,AGOSTO,QUA,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4655372","-48,4602027",17:00:00
2019,DEZEMBRO,TER,CIDADE VELHA,BELEM,VIA PUBLICA,"-1,4771739","-48,4871691",18:30:00
2019,DEZEMBRO,SEG,CAMPINA,BELEM,VIA PUBLICA,"-1,4637279","-48,4865643",22:20:00
2019,DEZEMBRO,SAB,SOUZA,BELEM,VIA PUBLICA,"-1,406609","-48,4664287",21:40:00
2019,DEZEMBRO,DOM,BENGUI,BELEM,VIA PUBLICA,"-1,3745838","-48,4575263",15:45:00
2019,MAIO,QUA,TENONE,ICOARACI,VIA PUBLICA,"-1,3290333","-48,4471663",23:30:00
2019,JANEIRO,SEX,TENONE,ICOARACI,VIA PUBLICA,"-1,3238828","-48,443615",22:30:00
2019,JANEIRO,QUI,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3212574","-48,4408458",03:30:00
2019,ABRIL,SAB,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3250788","-48,4393168",16:00:00
2019,ABRIL,SEG,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3105308","-48,4726771",23:55:00
2019,JANEIRO,TER,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3084616","-48,4525315",20:30:00
2019,DEZEMBRO,SEG,TENONE,ICOARACI,VIA PUBLICA,"-1,3242465","-48,4397789",19:30:00
2019,MAIO,QUI,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3191558","-48,4433699",13:00:00
2019,AGOSTO,SEX,CAMPINA,BELEM,VIA PUBLICA,"-1,4539687","-48,4967747",10:30:00
2019,OUTUBRO,SEX,SAO BRAS,BELEM,VIA PUBLICA,"-1,4518221","-48,4745785",08:00:00
2019,DEZEMBRO,QUA,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4547658","-48,4464829",14:50:00
2019,FEVEREIRO,SEG,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4229929","-48,4876118",15:30:00
